date,temp_mean,temp_max,temp_min,temp_anomaly,precip_1d_max,precip_3d_max,precip_7d_max,precip_30d_max,precip_month,precip_anomaly,PDD,freeze_thaw_cycles,snowfall_mm_we,snow_depth_m,solar_radiation_mj_m2,runoff_mm,snow_fraction,snow_fraction_anomaly,snow_fraction_change,NDSI,NDSI_anomaly,NDSI_change,snow_area_proxy_km2,VV,VH,VV_change,VH_change,VV_anomaly,VH_anomaly,angle_deg,temp_change,PDD_change,antecedent_precipitation_index,environmental_transition_magnitude,sentinel2_scene_count,sentinel2_valid_area_fraction,sentinel2_observation_count,sentinel1_scene_count,sentinel1_valid_area_fraction,sentinel1_observation_count,climate_missing_data_flag,sentinel2_missing_data_flag,sentinel1_missing_data_flag,available_feature_count,missing_data_flag,climate_expected_observation_count,climate_period_completeness,climate_is_complete_period,climate_quality_status,climate_quality_reason,sentinel1_expected_observation_count,sentinel1_period_completeness,sentinel1_is_complete_period,sentinel1_quality_status,sentinel1_quality_reason
2024-06-01,6.377358208326064,12.312830674388248,0.1815894538294397,0.8244538593570279,61.12753330335286,131.43245531510388,185.5771767907168,372.2063825136249,372.206382513625,1.3272954423174428,191.32074624978196,0.0,61.49172108950727,2.918489749415391,633.0959329612949,178.73991174881598,0.4221572844234835,-0.15891587909222532,-0.0856680771822374,0.2954543930439284,-0.15152380989914993,-0.05113016869679099,2.199723268594417,-10.508556261821068,-19.27460406053508,-0.6271964115538786,-1.7449716540134936,-0.20893764778397284,-0.43537967577823267,40.22104511300051,4.016834477459474,110.31998559968355,967.0606863093158,1.8881461467441263,11.0,0.998432084708628,4.260933179148234,2,0.9557283078129416,2.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9557283078129416,True,GOOD,VV/VH and ROI coverage pass requirements
2024-07-01,8.49675550160686,13.74265892893225,5.515292309003365,1.309304090789842,45.48465527326941,91.37700511515952,167.14533375923563,587.1920985262162,580.1051379420289,1.2968277709202685,263.39942054981265,0.0,7.954038867699396,2.9007793794061443,472.274119687544,495.5300337082479,0.3236852574177649,-0.20482320032987011,-0.09847202700571861,0.2124047195338679,-0.1771115009082145,-0.08304967351006051,1.6866178050562222,-9.794555769631254,-18.93274493575148,0.7140004921898147,0.3418591247836033,0.20266926882662695,0.038202571355292037,40.21549712627328,2.1193972932807954,72.07867430003068,1402.1067213049473,1.2734191056315072,4.0,0.998432084708628,2.139268561325697,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2024-08-01,7.547023830050278,12.239483194800876,3.3609146998685557,0.5893041056592708,38.62628401017877,83.03283391432565,160.4489686107771,573.8479645092484,445.6363119487565,0.5073560519546902,233.9577387315586,0.0,9.154628622781466,2.9008036086353863,519.1276316748769,418.3704805292352,0.3746124652572602,-0.09937143068358628,0.050927207839495336,0.2436086176140138,-0.10049635694462317,0.031203898080145925,1.318105052319574,-9.725786031548084,-18.76947211507655,0.0687697380831693,0.1632728206749263,0.09703922143152255,0.05614797219772072,40.188507551243006,-0.9497316715565818,-29.44168181825404,1637.4270250579616,0.5389195110914782,5.0,0.6742059293451291,1.4475520590435451,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2024-09-01,6.00253172937166,10.62308984443726,-2.3291466129740326,0.9723941503125872,91.91337358642976,205.60001889990625,245.39074491966463,467.5815275467911,459.1654445026119,3.219319244403217,180.07595188114982,2.0,136.343846730049,2.959466077396072,465.7356564945901,313.46627020189914,0.3118568562148132,-0.1419470202042885,-0.06275560904244704,0.1868360403884347,-0.14413970965352652,-0.0567725772255791,1.6249838825433465,-9.844090555050643,-18.81312098230946,-0.1183045235025588,-0.0436488672329105,0.09916470925002407,-0.2611353211222678,40.18564540823242,-1.5444921006786174,-53.88178685040879,1850.9784158018792,0.8671175754701058,6.0,0.998432084708628,2.0890685777587192,2,0.9558469884996054,2.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2024-10-01,0.9269114209310622,7.918670048670084,-9.442058344712796,0.9173346255278716,7.3572652805915215,14.047148965818746,227.1844166396505,441.1406823139234,40.94328066078123,-0.6634750631091594,38.66755353707087,31.0,16.876766876298554,2.958930445901986,592.1681148353381,163.9599169668054,0.4270466851751089,-0.05996499517647624,0.11518982896029573,0.2847773823945538,-0.06328728142950163,0.09794134200611909,2.22520033365921,-9.438739593488217,-17.01053594553508,0.4053509615624282,1.8025850367743812,-0.48912977801227875,-0.781347861138908,40.19070080658888,-5.075620308440598,-141.40839834407893,1614.2749340923785,2.370841047446291,13.0,0.998432084708628,11.12908695526967,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2024-11-01,-2.3372138792415496,5.745389017297068,-12.373640586858372,1.658710356644878,9.121782280751132,15.163601539779282,19.06703656764429,52.5356713217163,42.402315627528544,0.7519668874768314,4.871801063059929,20.0,21.14654846494673,2.913462915136421,470.00641395777626,54.34135939561507,0.3544317606471924,-0.11827504834610003,-0.07261492452791651,0.2096546621363959,-0.11849891804547313,-0.07512272025815792,1.8468277577852128,-8.436222227333992,-15.129616875564022,1.0025173661542226,1.880919069971057,-0.6107085560507706,-1.2070544693608607,40.177614203184525,-3.2641253001726116,-33.795752474010946,1414.5360096060504,1.1751945851692565,12.0,0.998432084708628,10.36629872015272,2,0.9558469884996054,2.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2024-12-01,-5.759180240614196,4.154955795900179,-18.720028091634664,0.9795300903081566,9.21455192406525,10.121758906114984,12.858395567819043,41.3420755062257,22.066385958458984,-0.4602400455424638,0.0,11.0,18.27701790956944,2.917908019666214,474.8961160605208,29.389665731445827,0.3489679764380727,-0.1504590099608064,-0.005463784209119693,0.2066527722523965,-0.14809772640797578,-0.0030018898839993813,1.818357768748324,-7.916139858982528,-14.004546260125386,0.5200823683514644,1.125070615438636,-0.5688195761039401,-0.9288065384627568,40.19371013527355,-3.4219663613726463,-4.871801063059929,1224.4219941236017,0.6317805931439552,12.0,0.998432084708628,11.014986020040348,3,0.9558469884996054,2.9998758145016367,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2025-01-01,-5.747256106159361,3.33771251917391,-16.96516427477003,4.012554824615857,1.562927980015263,2.925520284226348,10.156185376704014,21.863647734469883,7.574639071951374,-1.172054484799829,0.0,12.0,5.014257884356944,2.9120775081206185,526.914221476425,19.10344353450343,0.3498566230462711,-0.23091485220535035,0.0008886466081983735,0.2043306688148636,-0.20118350554907846,-0.0023221034375329186,1.8229882150150056,-7.7235970544935855,-13.63185401361765,0.1925428044889425,0.3726922465077358,-0.4941036129640137,-0.8494975137250496,40.19050907807441,0.011924134454834423,0.0,1048.333334077013,0.18754938147086836,12.0,0.998432084708628,10.895055852468408,2,0.9558469884996054,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2025-02-01,-7.220555878462117,3.743346116712299,-21.49643260464542,2.073095338411812,21.15554368742046,23.093302362381987,25.548532381437763,64.3438559320305,62.52953155859494,-0.1324412476838282,0.0,4.0,56.0411942872382,2.967296853581141,546.6929829000704,14.785537473925563,0.3493993157684765,-0.32548370766597945,-0.000457307277794583,0.2271496623345887,-0.26371951125020765,0.022818993519725106,1.8206053366495736,-8.189005303445436,-14.254614719450256,-0.4654082489518503,-0.6227607058326061,-0.5163094953847267,-0.8874728127415477,40.18131981726537,-1.4732997723027559,0.0,953.6128655240559,0.4654071467288023,11.0,0.998432084708628,5.745748351215468,3,0.9558469884996054,3.0,False,False,False,7,False,28,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2025-03-01,-5.927125429223259,4.124641924219872,-17.57967032983551,0.5581906940175732,9.580935724472848,29.8695819052984,35.3057235844701,89.93560046320631,47.5524585194979,-0.5976982165175609,0.0,7.0,33.16743986223635,3.1419357079616645,755.9036807693019,23.43575163553669,0.7548052079103093,0.035833007569420317,0.40540589214183276,0.5827333798814633,0.0373756228581561,0.3555837175468747,3.933042589479459,-9.606726076665778,-16.57447937272164,-1.417720773220342,-2.3198646532713845,-1.1212578125549175,-1.9166369473825444,40.182941119953576,1.2934304492388584,0.0,858.1233942149454,2.5062380597713503,14.0,0.998432084708628,11.0640832472713,2,0.9558469884996054,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2025-04-01,-1.6658246770308662,5.789747804323632,-11.80545628525519,1.2754080117299873,10.628365647837471,22.42579821886239,33.17028853458535,79.25068805863903,79.25068805863903,0.451283863846145,1.9521439192806584,30.0,43.29781522509038,2.9604333631631983,765.804804140746,37.26546327930198,0.5072057710585466,-0.13493243401796717,-0.24759943685176267,0.3469802941855094,-0.13137717035538732,-0.23575308569595393,2.6428830621424035,-9.009649398170612,-15.92683241847504,0.5970766784951653,0.6476469542466017,0.45201281877202604,0.3595684658990912,40.18583498763011,4.261300752192392,1.9521439192806584,808.6555731413426,1.395461360357438,14.0,0.998432084708628,9.805004463600428,3,0.9558469884996054,3.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2025-05-01,2.6740466071709963,10.14862074076838,-8.668633649854215,1.4164353688364122,19.220913535562055,30.40480644529399,54.660076538311856,157.3521408097364,160.51154406581443,0.5276531907000312,86.8257870868543,21.0,59.52701284527191,2.9338182480501414,749.970336489796,54.80222848626109,0.4453208952157255,-0.15437342844090385,-0.0618848758428211,0.3042437678034427,-0.146641464018205,-0.04273652638206671,2.15016824112848,-9.785474613530605,-17.515861951151862,-0.7758252153599905,-1.5890295326768236,0.015358739204346605,-0.44694731144338107,40.19470161524008,4.3398712842018625,84.87364316757365,847.8687812359557,1.573398538210718,14.0,0.9251755283676288,3.723155198147885,1,0.9558469884996054,1.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2025-06-01,5.938024012650422,13.088633651787111,-4.843438611174848,0.3851196636813851,27.030254935060565,72.42381177244684,141.56171349997464,381.2513521330347,381.2513521330347,1.454152234907763,178.14072037951266,6.0,58.82925259566785,2.93168081208552,648.6108667072484,208.55406944408625,0.595016607380771,0.013943443865062188,0.1496957121650455,0.4664237729528186,0.019445570009740287,0.16218000514937592,3.1004365546908503,-10.351509571664042,-19.11501933647732,-0.5660349581334394,-1.599157385325455,-0.05189095762694684,-0.2757949517204743,40.22059442565988,3.2639774054794253,91.31493329265835,1101.939816183597,1.8208095762617245,8.0,0.998432084708628,3.5838748701804235,3,0.9557283078129416,3.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9557283078129416,True,GOOD,VV/VH and ROI coverage pass requirements
2025-07-01,7.955693887513426,12.697811576096992,3.997628719751326,0.7682424766964084,32.238669053800166,66.26449556291153,118.60635458454048,452.8702853957822,411.3180602815785,-0.8930962956446961,246.6265105129162,0.0,3.419499783360522,2.9001765047692114,569.4978310323716,332.4073170751522,0.3912259744801932,-0.1372824832674418,-0.2037906329005778,0.2838630324105066,-0.1056531880315758,-0.18256074054231203,2.0385503486404706,-9.950073863436469,-19.091286119478227,0.4014357082275754,0.0237332169990907,0.04715117502141197,-0.12033861237145516,40.22276518527051,2.017669874863005,68.48579013340355,1347.966904037636,1.4554823411025588,10.0,0.998432084708628,2.625036954490295,2,0.9557283078129416,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9557283078129416,True,GOOD,VV/VH and ROI coverage pass requirements
2025-08-01,7.566875296871702,12.436500899377318,4.462228683482441,0.6091555724806955,32.47801715390052,63.405191076901886,118.51389906605624,433.44335859007913,424.10601139527097,0.1765085428648496,234.5731342030228,0.0,8.030567582982432,2.900697088425236,500.60636095988747,376.18642650088486,0.4976479243905018,0.023664028449655317,0.10642194991030862,0.3398142410929007,-0.004290733465736274,0.055951208682394116,1.0450837401520374,-10.009342495182812,-19.15389298895919,-0.0592686317463453,-0.0626068694809625,-0.1865172422032053,-0.32827290168491885,40.19446022353336,-0.3888185906417245,-12.053376309893423,1569.8778798272615,0.5470384178810076,8.0,0.4023960057778962,1.3399975614680466,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2025-09-01,6.263319313842167,11.00681214302382,2.027687648314164,1.233181734783093,14.763076576045696,41.66856434010363,107.63978965287606,412.51164267972905,259.5080140071203,0.3886352998480905,187.899579415265,0.0,20.126819750195786,2.9028645279726475,473.0306908231,239.64417773514543,0.386533715832285,-0.06727016058681667,-0.1111142085582168,0.2922847139071955,-0.03869103613476571,-0.04752952718570519,1.969976988268324,-10.270838172362618,-19.41617660239437,-0.2614956771798056,-0.2622836134351765,-0.32758290806195056,-0.8641909412071769,40.18706310825495,-1.3035559830295353,-46.67355478775778,1593.9042118602924,0.8421077627506737,11.0,0.9765591167722222,2.7009955847230174,2,0.9558469884996054,2.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2025-10-01,0.3707230798995589,6.678552509176344,-10.057017524606463,0.3611462844963684,70.02208744919865,112.22824096174584,161.68701060692945,365.9800248277344,236.4034649922789,2.925316948900358,29.17858072048712,26.0,157.32855823239672,3.00682981934366,551.0599887311489,175.45047226210534,0.5516569784365501,0.064645298084965,0.16512326260426513,0.4079972536496246,0.05993258982556915,0.11571253974242907,2.8745037371712456,-9.569747256548968,-17.326240586616926,0.7010909158136513,2.08993601577744,-0.6201374410730303,-1.0970525022207553,40.17968218917552,-5.892596233942608,-158.7209986947779,1591.2220450735274,2.7251826873050975,13.0,0.998432084708628,9.63343787590212,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2025-11-01,-4.169218699390885,2.9760357399711856,-12.132677687900635,-0.1732944635044568,9.449698688343016,64.90405576989667,99.68043798621306,203.82017642279408,25.125000388939565,-0.2448169103517425,0.4436778800296993,17.0,10.440717653137416,3.069516021516141,506.9858049767769,68.80435354373222,0.691709677130366,0.2190028681370736,0.14005269869381587,0.5608275279605651,0.2326739477786961,0.15283027431094054,3.604272454929968,-8.810652340193288,-15.487442154229653,0.7590949163556786,1.838798432387275,-0.9851386689100661,-1.5648797480264918,40.19245018173776,-4.5399417792904435,-28.73490284045742,1377.6637387014378,1.3553171323641764,14.0,0.998432084708628,12.165909347299792,3,0.9558469884996054,3.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2025-12-01,-5.051657262373458,3.333932656188172,-14.831047336221303,1.6870530685488945,0.5204700809142525,0.6727256440832318,0.8430505456345736,15.689776322605203,1.628557704618338,-1.1891203920813669,0.0,10.0,0.8850589467974133,2.99867380936641,508.7131670935961,37.22754572528001,0.5341936473655051,0.034766660966626006,-0.1575160297648609,0.3827679214347565,0.028017422774384237,-0.1780596065258086,2.783508041676838,-7.653637795927302,-13.548251584890371,1.1570145442659865,1.939190569339278,-0.3063175130487137,-0.4725118632277425,40.18426271263016,-0.8824385629825731,-0.4436778800296993,1172.6427356008403,1.3559382422506512,15.0,0.998432084708628,14.728095002960288,2,0.9558469884996054,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2026-01-01,-7.822497270553817,0.0960574123911645,-20.34495986197548,1.9373136602214005,14.038805167579383,17.598967572925467,20.02517259920186,26.677645439113057,26.67402122216697,-0.6587635777804975,0.0,1.0,23.936321281216497,3.004118149183469,517.5708024658691,23.08744650378687,0.4908714608794212,-0.08990001437220024,-0.043322186486083936,0.327702363109797,-0.07781181125414505,-0.05506555832495952,2.557770324536728,-7.584513036122075,-13.341565666407542,0.0691247598052262,0.2066859184828313,-0.35501959459250365,-0.5592091665149415,40.184612979049504,-2.7708400081803592,0.0,1023.4203464828812,0.35172980828695355,13.0,0.998432084708628,12.860846892559971,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2026-02-01,-8.388406140013055,-1.0714047318524773,-16.34048520329129,0.9052450768608744,4.5690515819178845,9.559371957168963,17.643254103685372,35.286834410940685,27.227257822096863,-1.1398453720914796,0.0,0.0,16.2527828748003,3.076321089093157,564.0938177051372,17.411394491739294,0.5532214437820432,-0.12166157965241275,0.062349982902622,0.3863194587308245,-0.10454971485397185,0.058617095621027515,2.8826556534128205,-7.581343030320273,-13.526558449292038,0.0031700058018024,-0.1849927828844961,0.09135277774043615,-0.1594165425833296,40.18161186803501,-0.5659088694592382,0.0,897.1345523325458,0.40533478886045315,14.0,0.998432084708628,12.031923395686348,2,0.9558469884996054,2.0,False,False,False,7,False,28,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2026-03-01,-4.386744520352136,5.157718828645604,-17.43164321716865,2.098571602888696,14.585897934680082,27.498949949676074,45.75313003866151,96.76185067961568,95.21073057569308,1.0712879846059131,0.2826316798597539,15.0,58.84707751464333,3.108730131450088,696.4008687462972,23.16603307296993,0.4601353168260708,-0.25883688351481815,-0.0930861269559724,0.3151474676332766,-0.23021028939003063,-0.0711719910975479,2.397614350079583,-10.355825370374706,-17.750557803663835,-2.7744823400544334,-4.223999354371797,-1.870357106263846,-3.0927153783247388,40.19361951962703,4.001661619660919,0.2826316798597539,857.775100058357,2.5301390129625023,13.0,0.998432084708628,9.083409223787916,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2026-04-01,-2.5093938608278936,5.731934287428962,-12.406149845002467,0.4318388279329599,29.799381716409147,64.06778285162976,85.01498083311284,147.0530512598688,147.0530512598688,3.185550980196282,3.431040201672697,21.0,98.3298965582308,3.1938814759021428,776.8755756474314,32.43836358367852,0.744658576179701,0.10252037110318724,0.2845232593536302,0.5848304763721247,0.10647301183122798,0.2696830087388481,3.880171816572725,-10.522955263617169,-18.271892618302235,-0.1671298932424623,-0.5213348146384007,-1.06129304667453,-1.9854917339281037,40.19869970276438,1.8773506595242422,3.148408521812943,876.1618863094722,1.6057603149378823,12.0,0.998432084708628,8.11909266455679,2,0.9558469884996054,2.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2026-05-01,0.7191715050455428,8.174712110354333,-7.361306051835448,-0.5384397332890416,16.22973418755407,60.11459760194612,88.83561802237095,194.16862035059165,160.76203881288538,0.5326104750201669,35.418629014769344,29.0,86.33922635958406,3.193464245474025,784.7910126059114,99.88551435338032,0.5933661447803545,-0.006328178876274793,-0.15129243139934645,0.4506699640518312,-0.0002152677698165073,-0.13416051232029352,3.091836534935088,-10.379948579217473,-18.01685419520692,0.1430066843996957,0.2550384230953177,-0.5791152264825215,-0.94793955549844,40.1510592402604,3.2285653658734366,31.987588813096647,905.4996421759367,0.9207749571003837,14.0,0.998432084708628,7.394105141238138,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2026-06-01,4.76128533500777,10.386801525440816,-2.2842683828355,-0.7916190139612665,21.10888702443552,41.78113549925687,56.26104169457928,179.06752280483704,173.44922776987596,-1.4602976858080037,142.8385600502331,12.0,23.543899517079044,2.972730639489991,736.5091335819845,141.4000945982381,0.492475294606638,-0.08859786890907079,-0.10089085017371652,0.3690426400354122,-0.07793556290766612,-0.08162732401641898,2.550567781174843,-10.782610022197677,-19.586672091545434,-0.402661442980202,-1.5698178963385168,-0.48299140816058106,-0.7474477067885879,40.155007912374494,4.0421138299622275,107.41993103546375,943.1239236194222,1.8214785452069118,13.0,0.9923781376776428,4.629767170612456,3,0.9564523630239372,2.998420119217083,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9564523630239372,True,GOOD,VV/VH and ROI coverage pass requirements
2026-07-01,7.942164443884075,12.432930584343136,4.092617344705281,0.7547130330670576,36.53744265783178,99.44437583447802,185.29162798765557,551.4832578098774,559.5058046921246,1.029562194287042,246.20709776040636,0.0,7.337898033671736,2.900658056370533,484.8161102758621,454.7330590828802,0.484756532596966,-0.043751925150669,-0.007718762009672031,0.3547604897808307,-0.034755730661251705,-0.014282150254581516,2.293901466505579,-10.228704804586355,-19.268328485632715,0.5539052176113195,0.3183436059127196,-0.23147976612847465,-0.29738097852594336,40.417153724003214,3.1808791088763053,103.36853771017326,1361.1611397686333,1.6203926065979866,9.0,0.9067255552076304,1.8862010400872296,2,0.9561520610954632,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9561520610954632,True,GOOD,VV/VH and ROI coverage pass requirements
2026-08-01,,,,,,,,,,,,,,2.9005550582638766,,,0.3647390140633053,-0.10924488187754122,-0.12001751853366072,0.2595007278347501,-0.08460424672388689,-0.0952597619460806,1.880829094884775,-10.131975698411562,-19.20340442157632,0.0967291061747932,0.0649240640563988,-0.30915044543195513,-0.3777843343020493,40.41360397503818,,,,,9.0,0.9880794840509948,3.662081196171616,3,0.9561520610954632,3.0,True,False,False,4,True,31,0.8064516129032258,False,INSUFFICIENT,period has 25/31 observations,,0.9561520610954632,True,GOOD,VV/VH and ROI coverage pass requirements
